project_id,product,domain,institute,driving_model_id,experiment_id,member,model_id,version,frequency,variable,date,host
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,va925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,vas,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hurs,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,prc,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,prw,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ps,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,psl,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,rlds,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,rlus,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,rlut,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,rsds,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,rsdt,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,rsus,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,sfcWind,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,sfcWindmax,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,snm,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,snw,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,uas,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,va100m,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,va200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,va300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,va400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,va500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,ua850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,hus925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,huss,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,mrro,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,mrros,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,mrso,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,pr,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,prc,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,ps,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,psl,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,rlds,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,rlus,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zg925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-6,v1,mon,zmla,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,1hr,pr,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,tauu,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,tauv,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,ts,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,ua100m,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,mrro,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,mrros,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,mrso,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,pr,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,snm,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,snw,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,sund,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,tas,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,uas,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,va100m,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,vas,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,zmla,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,1hr,prc,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,1hr,prhmax,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,clt,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,evspsbl,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,hfls,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,hfss,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,hurs,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,huss,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,rsds,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,rsus,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,3hr,sfcWind,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,mrro,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,mrros,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,mrso,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,prw,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,rlut,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,rsdt,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,clh,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,clivi,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,cll,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,clm,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,tauu,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,tauv,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ts,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,clwvi,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,snm,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,snw,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ta300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,hus850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,evspsbl,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,hfls,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,hfss,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,hurs,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,uas,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zmla,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,clh,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,clivi,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,cll,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,clm,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,clt,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,clwvi,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va925,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,vas,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,ua850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,va600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg500,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg600,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg700,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg850,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg200,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg300,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,6hr,zg400,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,rsds,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,rsdt,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,psl,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,rlds,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,rlus,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,rlut,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,rsus,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,sfcWind,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,sfcWindmax,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,snm,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,huss,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,mrro,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,mrros,v20190502,esgf-ictp.hpc.cineca.it
cordex,output,EUR-11,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-6,v1,day,mrso,v20190502,esgf-ictp.hpc.cineca.it
